fight_date,bout_id,has_title,rounds_scheduled,star_rating,fight_city,fight_region,fight_country,fight_venue,f_a_name,f_a_age,f_a_stance,f_a_is_southpaw,f_a_is_home,f_a_total_fights,f_a_total_wins,f_a_opponents_koed,f_a_win_ratio,f_a_ko_ratio,f_a_stopped_rate,f_a_kod_rate,f_a_rtd_rate,f_a_opp_win_pct,f_a_amateur_bouts,f_a_amateur_win_pct,f_a_ring_rust,f_a_career_len,f_a_fights_per_year,f_a_weight_shift,f_a_win_streak,f_a_loss_streak,f_a_last_5_ko,f_a_last_5_won,f_a_last_5_lost,f_a_weighted_wins,f_a_weighted_kos,f_a_weight_kg,f_a_height_cm,f_a_reach_cm,f_b_name,f_b_age,f_b_stance,f_b_is_southpaw,f_b_is_home,f_b_total_fights,f_b_total_wins,f_b_opponents_koed,f_b_win_ratio,f_b_ko_ratio,f_b_stopped_rate,f_b_kod_rate,f_b_rtd_rate,f_b_opp_win_pct,f_b_amateur_bouts,f_b_amateur_win_pct,f_b_ring_rust,f_b_career_len,f_b_fights_per_year,f_b_weight_shift,f_b_win_streak,f_b_loss_streak,f_b_last_5_ko,f_b_last_5_won,f_b_last_5_lost,f_b_weighted_wins,f_b_weighted_kos,f_b_weight_kg,f_b_height_cm,f_b_reach_cm,is_rematch,f_a_prev_win_vs_opp,stance_matchup,fights_diff,weighted_win_diff,momentum_diff,opp_win_pct_diff,fights_per_year_diff,opponents_koed_diff,ko_rate_diff,stopped_rate_diff,age_diff,age_squared_diff,height_diff,reach_diff,f_a_country_adv,f_a_hometown_adv,f_b_country_adv,f_b_hometown_adv,hometown_adv_diff,raw_result,target_fighter_a_won,target_is_stoppage
2025-10-26,3468960,0,8,0,BEIJING,,CHINA,,YEERJIALAHASI LAAYIBIEKE,25.0,S,1,1.0,15.0,12,9,0.8,0.6,0.0,0.0,0.0,0.752,0.0,0.0,72,8.07,1.86,61.1,2,0,4,4,1,3.11,2.72,61.1,173.0,174.0,ZHUOFENG XU,24.0,O,0,1.0,6.0,3,0,0.5,0.0,0.167,0.167,0.0,0.667,0.0,0.0,25,2.38,2.52,-0.10000000000000142,1,0,0,2,3,1.63,0.0,60.8,173.0,173.0,0,0,S vs O,9.0,1.48,1,0.086,-0.664,9,0.6,-0.167,1.0,1.0,0.0,1.0,1,0,1,0,0,W,1,0
2025-10-25,3463670,0,6,0,PARANAQUE CITY,METRO MANILA,PHILIPPINES,THE FLASH GRAND BALLROOM OF THE ELORDE SPORTS COMPLEX,MONICO LAURENTE,40.0,O,0,1.0,54.0,30,7,0.556,0.13,0.167,0.093,0.074,0.564,0.0,0.0,322,21.08,2.56,0.6299999999999955,0,11,0,0,5,0.02,0.01,60.69,170.0,0.0,ROLDAN ALDEA,31.0,S,1,1.0,32.0,19,11,0.594,0.344,0.125,0.125,0.0,0.585,0.0,0.0,378,13.45,2.38,-0.05000000000000426,0,1,1,2,2,0.75,0.53,61.05,171.0,172.0,1,0,O vs S,22.0,-0.74,0,-0.021,0.183,-4,-0.214,0.042,9.0,81.0,-1.0,,1,0,1,0,0,L,0,1
2025-10-25,3473603,0,8,1,GUADALUPE,NUEVO LEÓN,MEXICO,,ELEAZAR VALENZUELA CARRILLO,31.0,O,0,1.0,66.0,28,21,0.424,0.318,0.242,0.212,0.03,0.691,0.0,0.0,194,13.48,4.9,0.7000000000000028,2,0,2,2,3,1.85,1.55,64.4,170.0,173.0,JOSE ANGEL NAPOLES,27.0,,0,1.0,23.0,18,10,0.783,0.435,0.0,0.0,0.0,0.581,0.0,0.0,196,8.24,2.79,2.299999999999997,1,0,3,3,2,2.02,1.78,64.1,0.0,0.0,0,0,O vs Unknown,43.0,-0.17,1,0.11,2.107,11,-0.117,0.242,4.0,16.0,,,1,0,0,0,0,L,0,1
2025-10-25,3479395,0,8,1,BUENOS AIRES,DISTRITO FEDERAL,ARGENTINA,CLUB ATLETICO RIVER PLATE,DANIEL ALEJANDRO COMBI,33.0,O,0,1.0,22.0,12,1,0.545,0.045,0.182,0.182,0.0,0.642,0.0,0.0,147,7.94,2.77,0.4000000000000057,0,1,0,3,2,0.97,0.0,61.2,175.0,0.0,NAHUEL ALEXANDER ESPINDOLA,24.0,O,0,1.0,9.0,9,4,1.0,0.444,0.0,0.0,0.0,0.471,4.0,1.0,28,1.5,6.01,-0.10000000000000142,9,0,3,5,0,5.8,3.1,60.9,0.0,0.0,0,0,O vs O,13.0,-4.82,-9,0.171,-3.238,-3,-0.399,0.182,9.0,81.0,,,1,1,1,0,1,L,0,1
2025-10-24,3482576,0,10,1,AGUASCALIENTES,AGUASCALIENTES,MEXICO,,JARET GONZALEZ QUIROZ,24.0,,0,1.0,20.0,17,13,0.85,0.65,0.05,0.05,0.0,0.349,0.0,0.0,111,7.84,2.55,0.35999999999999943,0,1,3,4,1,1.23,0.87,60.8,0.0,0.0,MARTIN LEON MORALES,24.0,S,1,1.0,22.0,17,11,0.773,0.5,0.0,0.0,0.0,0.521,0.0,0.0,244,6.54,3.37,2.3999999999999986,0,2,1,2,3,1.06,0.62,61.3,173.0,0.0,0,0,Unknown vs S,-2.0,0.17,0,-0.172,-0.817,2,0.15,0.05,0.0,0.0,,,0,0,1,0,0,W,1,0
2025-10-23,3444311,1,10,2,SAN JUAN,,PUERTO RICO,COLISEO ROBERTO CLEMENTE,MALIEK MONTGOMERY,30.0,O,0,0.0,21.0,20,18,0.952,0.857,0.0,0.0,0.0,0.514,61.0,0.77,215,8.37,2.51,-1.0799999999999983,0,1,3,4,1,2.43,1.97,60.06,175.0,175.0,JOSHUA PAGAN,25.0,O,0,0.0,13.0,13,4,1.0,0.308,0.0,0.0,0.0,0.695,25.0,0.6,139,3.75,3.47,-1.1400000000000006,13,0,0,5,0,3.61,0.56,61.05,178.0,0.0,0,0,O vs O,8.0,-1.18,-13,-0.182,-0.958,14,0.549,0.0,5.0,25.0,-3.0,,0,0,0,0,0,L,0,1
2025-10-17,3470004,0,10,0,LAS HERAS,MENDOZA,ARGENTINA,POLIDEPORTIVO VICENTE POLIMENI,JUAN JAVIER CARRASCO,33.0,O,0,1.0,22.0,20,12,0.909,0.545,0.091,0.091,0.0,0.593,6.0,0.333,363,9.0,2.44,0.0,0,1,3,4,1,1.58,1.02,61.2,172.0,172.0,FERNANDO JOSE SANCHEZ SULZER,26.0,O,0,0.0,11.0,9,3,0.818,0.273,0.091,0.091,0.0,0.368,0.0,0.0,181,4.96,2.22,3.200000000000003,4,0,2,4,0,1.99,1.32,60.6,0.0,0.0,0,0,O vs O,11.0,-0.41,-4,0.225,0.227,9,0.273,0.0,7.0,49.0,,,1,0,0,0,0,W,1,1
2025-10-17,3470006,0,6,0,LAS HERAS,MENDOZA,ARGENTINA,POLIDEPORTIVO VICENTE POLIMENI,CESAR ALEJANDRO PEREZ,31.0,O,0,1.0,45.0,6,0,0.133,0.0,0.067,0.067,0.0,0.718,0.0,0.0,27,10.02,4.49,-0.7000000000000028,0,15,0,0,4,0.07,0.0,60.0,0.0,0.0,JONATHAN JOEL ARENA,31.0,O,0,1.0,33.0,15,4,0.455,0.121,0.121,0.121,0.0,0.638,0.0,0.0,49,8.85,3.73,-0.7000000000000028,0,1,0,2,3,1.53,0.08,60.5,170.0,176.0,0,0,O vs O,12.0,-1.46,0,0.081,0.761,-4,-0.121,-0.055,0.0,0.0,,,1,0,1,0,0,L,0,0
2025-10-15,3438646,0,8,0,,TOKYO,JAPAN,KORAKUEN HALL,TAKUYA WATANABE,36.0,O,0,1.0,57.0,41,22,0.719,0.386,0.035,0.035,0.0,0.616,0.0,0.0,193,18.72,3.04,0.0,0,1,0,2,3,1.07,0.11,58.97,177.0,0.0,PHATIPHAN KRUNGKLANG,28.0,O,0,0.0,34.0,22,14,0.647,0.412,0.265,0.206,0.059,0.601,0.0,0.0,94,5.65,6.02,-4.200000000000003,1,0,3,3,2,4.74,3.76,58.4,166.0,0.0,0,0,O vs O,23.0,-3.67,-1,0.016,-2.978,8,-0.026,-0.23,8.0,64.0,11.0,,1,0,0,0,0,W,1,1
2025-10-12,3439325,0,10,1,HOLLYWOOD,FLORIDA,USA,SEMINOLE HARD ROCK HOTEL AND CASINO,WILLMANK CANONICO BRITO,38.0,S,1,0.0,24.0,13,11,0.542,0.458,0.125,0.125,0.0,0.712,0.0,0.0,121,11.29,2.13,0.0,1,0,1,1,4,1.0,0.98,62.51,169.0,0.0,ARMANDO MARTINEZ RABI,30.0,O,0,0.0,16.0,16,15,1.0,0.938,0.0,0.0,0.0,0.712,33.0,0.606,79,4.22,3.79,0.0899999999999963,16,0,5,5,0,4.62,4.52,61.23,170.0,0.0,0,0,S vs O,8.0,-3.62,-15,-0.001,-1.667,-4,-0.479,0.125,8.0,64.0,-1.0,,0,0,0,0,0,L,0,0
2025-10-12,3441996,0,8,1,BANGUED,ABRA,PHILIPPINES,,EDUARDO MANCITO,33.0,O,0,1.0,41.0,22,10,0.537,0.244,0.098,0.098,0.0,0.509,0.0,0.0,171,14.05,2.92,60.69,1,0,0,3,2,1.63,0.24,60.69,168.0,0.0,ROMER PINILI,25.0,O,0,1.0,13.0,8,7,0.615,0.538,0.077,0.077,0.0,0.474,2.0,0.5,100,6.5,2.0,0.8099999999999952,0,2,3,3,2,1.33,1.31,62.41,174.0,174.0,0,0,O vs O,28.0,0.3,1,0.035,0.918,3,-0.295,0.021,8.0,64.0,-6.0,,1,0,0,0,0,L,0,0
2025-10-11,3422166,0,10,0,SEOUL,,SOUTH KOREA,FASHION CENTER EVENT HALL,RUBEN SANTILLANOSA,40.0,O,0,0.0,46.0,9,5,0.196,0.109,0.37,0.37,0.0,0.708,0.0,0.0,70,21.96,2.09,4.640000000000001,0,14,0,0,5,0.0,0.0,64.0,165.0,168.0,SIRO CHOI,24.0,S,1,0.0,10.0,10,7,1.0,0.7,0.0,0.0,0.0,0.444,7.0,0.429,175,2.2,4.54,1.75,10,0,5,5,0,4.42,3.63,62.8,174.0,176.0,0,0,O vs S,36.0,-4.42,-10,0.264,-2.443,-2,-0.591,0.37,16.0,256.0,-9.0,-8.0,0,0,0,0,0,L,0,1
2025-10-11,3449363,0,10,0,YEREVAN,,ARMENIA,DINAMO SPORT COMPLEX,ARAM AVAGYAN,34.0,O,0,1.0,15.0,11,5,0.733,0.333,0.0,0.0,0.0,0.567,31.0,0.419,483,8.81,1.7,1.4299999999999997,0,0,1,2,1,0.42,0.37,60.4,166.0,170.0,NODIRBEK SOYIBOV,21.0,,0,0.0,11.0,10,9,0.909,0.818,0.091,0.0,0.091,0.278,11.0,0.455,34,3.62,3.04,-5.100000000000001,1,0,4,4,1,3.75,3.65,60.6,0.0,0.0,0,0,O vs Unknown,4.0,-3.33,-1,0.289,-1.335,-4,-0.485,-0.091,13.0,169.0,,,1,1,0,0,1,W,1,0
2025-10-11,3462872,0,10,1,REYNOSA,TAMAULIPAS,MEXICO,GIMNASIO UAT,MIGUEL BERCHELT,34.0,O,0,1.0,44.0,41,36,0.932,0.818,0.068,0.045,0.023,0.759,0.0,0.0,315,14.9,2.95,-0.21999999999999886,3,0,2,3,2,1.32,0.77,61.7,170.0,182.0,EDIXON PEREZ,34.0,O,0,0.0,44.0,30,24,0.682,0.545,0.091,0.068,0.023,0.678,0.0,0.0,105,11.98,3.67,0.8000000000000043,1,0,2,2,3,2.15,2.12,61.7,163.0,175.0,0,0,O vs O,0.0,-0.83,2,0.082,-0.72,12,0.273,-0.023,0.0,0.0,7.0,7.0,1,0,0,0,0,W,1,1
2025-10-11,3468153,1,8,1,ITUZAINGO,BUENOS AIRES,ARGENTINA,QUINTA VACCAREZZA - SINDICATO AGOEC,CARLOS MARIA ALANIS,27.0,O,0,1.0,17.0,15,5,0.882,0.294,0.0,0.0,0.0,0.637,8.0,0.5,133,6.1,2.79,-0.10000000000000142,1,0,1,3,2,2.51,0.85,61.0,175.0,180.0,MAURICIO COLE,25.0,O,0,0.0,9.0,7,4,0.778,0.444,0.0,0.0,0.0,0.472,0.0,0.0,85,3.97,2.27,-0.03999999999999915,5,0,4,5,0,2.89,1.84,61.1,166.0,0.0,0,0,O vs O,8.0,-0.38,-4,0.165,0.52,1,-0.15,0.0,2.0,4.0,9.0,,1,0,0,0,0,W,1,1
2025-10-11,3468154,0,10,1,ITUZAINGO,BUENOS AIRES,ARGENTINA,QUINTA VACCAREZZA - SINDICATO AGOEC,GUSTAVO DANIEL LEMOS,29.0,O,0,1.0,31.0,29,19,0.935,0.613,0.032,0.032,0.0,0.648,0.0,0.0,337,9.43,3.29,-0.6400000000000006,0,2,3,3,2,0.62,0.59,63.5,167.0,0.0,MIGUEL ANGEL BOLANO,27.0,O,0,0.0,13.0,10,7,0.769,0.538,0.0,0.0,0.0,0.647,0.0,0.0,126,3.53,3.69,-0.6999999999999957,5,0,2,5,0,3.69,1.72,62.2,167.0,0.0,0,0,O vs O,18.0,-3.07,-5,0.001,-0.399,12,0.074,0.032,2.0,4.0,0.0,,1,0,0,0,0,W,1,1
2025-10-11,3468155,1,10,2,ITUZAINGO,BUENOS AIRES,ARGENTINA,QUINTA VACCAREZZA - SINDICATO AGOEC,PABLO VICENTE,32.0,O,0,0.0,28.0,24,17,0.857,0.607,0.036,0.036,0.0,0.703,63.0,0.603,267,8.97,3.12,-0.3299999999999983,1,0,1,3,2,1.6,0.48,60.9,179.0,0.0,ALAN ABEL CHAVES,24.0,S,1,1.0,20.0,20,17,1.0,0.85,0.0,0.0,0.0,0.655,5.0,0.6,84,4.66,4.29,0.0,20,0,4,5,0,4.72,4.14,60.9,0.0,0.0,0,0,O vs S,8.0,-3.13,-19,0.048,-1.174,0,-0.243,0.036,8.0,64.0,,,0,0,1,0,0,L,0,1
2025-10-04,3424173,1,12,2,GLASGOW,SCOTLAND,UNITED KINGDOM,BRAEHEAD ARENA,REGAN GLACKIN,27.0,O,0,1.0,16.0,16,3,1.0,0.188,0.0,0.0,0.0,0.254,0.0,0.0,246,6.6,2.43,0.1599999999999966,16,0,0,5,0,2.97,0.19,61.05,0.0,0.0,LOUIE O'DOHERTY,25.0,O,0,1.0,10.0,10,2,1.0,0.2,0.0,0.0,0.0,0.291,13.0,0.769,105,2.4,4.17,-0.28999999999999915,10,0,1,5,0,3.93,0.6,60.83,0.0,0.0,0,0,O vs O,6.0,-0.96,6,-0.037,-1.748,1,-0.013,0.0,2.0,4.0,,,0,0,0,0,0,L,0,1
2025-10-04,3444097,0,8,0,MADRID,COMUNIDAD DE MADRID,SPAIN,GIMNASIO DEL RAYO VALLECANO,MOISES FLORES,39.0,O,0,0.0,40.0,26,17,0.65,0.425,0.175,0.175,0.0,0.713,0.0,0.0,98,17.1,2.34,0.0,0,3,0,1,4,0.34,0.0,0.0,175.0,175.0,ANTONIO COLLADO,26.0,,0,1.0,21.0,19,3,0.905,0.143,0.048,0.048,0.0,0.351,0.0,0.0,121,3.85,5.45,-63.41,0,1,0,4,1,4.92,0.67,0.0,0.0,0.0,0,0,O vs Unknown,19.0,-4.58,0,0.362,-3.112,14,0.282,0.127,13.0,169.0,,,0,0,0,0,0,L,0,0
2025-10-04,3449557,1,10,2,BUENOS AIRES,DISTRITO FEDERAL,ARGENTINA,CASINO BUENOS AIRES,ENZO MARCELO DELGADO,27.0,S,1,1.0,13.0,12,6,0.923,0.462,0.0,0.0,0.0,0.605,0.0,0.0,113,5.89,2.21,-0.19999999999999574,12,0,4,5,0,2.4,1.54,61.2,0.0,0.0,MAXIMILIANO JESUS VERON,24.0,O,0,1.0,13.0,11,4,0.846,0.308,0.077,0.077,0.0,0.518,4.0,0.5,79,3.33,3.9,2.3999999999999986,0,1,1,3,2,2.83,1.26,61.1,0.0,0.0,0,0,S vs O,0.0,-0.43,12,0.087,-1.693,2,0.154,-0.077,3.0,9.0,,,1,0,1,0,0,L,0,0
2025-10-04,3454309,0,8,2,,TOKYO,JAPAN,KORAKUEN HALL,TAKARA KAWAGUCHI,27.0,O,0,1.0,11.0,10,6,0.909,0.545,0.0,0.0,0.0,0.566,0.0,0.0,194,3.67,2.99,0.7999999999999972,10,0,4,5,0,2.62,1.54,61.8,169.0,0.0,REITO TAKAHASHI,24.0,S,1,1.0,4.0,4,4,1.0,1.0,0.0,0.0,0.0,0.592,2.0,0.5,177,1.46,2.74,-1.6099999999999994,4,0,4,4,0,2.1,2.1,61.8,173.0,0.0,0,0,O vs S,7.0,0.52,6,-0.026,0.253,2,-0.455,0.0,3.0,9.0,-4.0,,1,0,1,0,0,L,0,1
2025-09-30,3450723,0,8,0,SANTO DOMINGO,,DOMINICAN REPUBLIC,CLUB BILLY THOMPSON,THOMAS MENDEZ,40.0,O,0,1.0,43.0,26,18,0.605,0.419,0.279,0.233,0.047,0.493,0.0,0.0,346,18.21,2.36,-2.269999999999996,0,1,1,1,4,0.63,0.5,63.05,170.0,0.0,HEIDAN MARTINEZ MORILLO,21.0,,0,1.0,16.0,15,15,0.938,0.938,0.0,0.0,0.0,0.434,0.0,0.0,107,3.61,4.43,-0.4099999999999966,15,0,4,4,0,3.89,3.89,63.0,0.0,0.0,0,0,O vs Unknown,27.0,-3.26,-15,0.06,-2.073,3,-0.519,0.279,19.0,361.0,,,1,0,1,1,-1,L,0,1
2025-09-28,3458223,0,8,0,PATHUM THANI,,THAILAND,SINGMANASSAK MUAYTHAI SCHOOL,RATTHAKORN THATSAWORN,21.0,,0,1.0,41.0,22,12,0.537,0.293,0.341,0.293,0.049,0.632,0.0,0.0,31,6.56,6.25,-1.1000000000000014,1,0,1,2,3,4.01,1.98,62.0,0.0,0.0,SHINSEI OTANI,24.0,O,0,0.0,14.0,12,8,0.857,0.571,0.0,0.0,0.0,0.677,0.0,0.0,63,3.85,3.63,3.230000000000004,5,0,4,5,0,4.1,2.83,62.2,174.0,176.0,0,0,Unknown vs O,27.0,-0.09,-4,-0.045,2.621,4,-0.279,0.341,-3.0,9.0,,,0,0,0,0,0,L,0,1
2025-09-27,3398561,0,10,1,ASCHERSLEBEN,SACHSEN-ANHALT,GERMANY,BALLHAUS ARENA,NENAD STANCIC,27.0,O,0,1.0,16.0,16,8,1.0,0.5,0.0,0.0,0.0,0.467,6.0,0.333,149,6.92,2.31,2.0,16,0,3,5,0,2.07,1.42,62.0,170.0,0.0,YOHAN MOROCOIMA,25.0,O,0,0.0,20.0,19,18,0.95,0.9,0.05,0.05,0.0,0.37,0.0,0.0,42,4.63,4.32,-3.8999999999999986,3,0,4,4,1,4.97,4.91,62.1,172.0,0.0,0,0,O vs O,-4.0,-2.9,13,0.096,-2.007,-10,-0.4,-0.05,2.0,4.0,-2.0,,1,0,0,0,0,W,1,0
2025-09-27,3455844,0,8,0,CORDOBA,CORDOBA,ARGENTINA,ESTADIO CUBIERTO CORAZON DE MARIA,FABRICIO MIGUEL BEA,28.0,O,0,1.0,24.0,23,21,0.958,0.875,0.0,0.0,0.0,0.499,0.0,0.0,329,8.8,2.73,-0.10000000000000142,23,0,4,5,0,1.88,1.65,63.3,0.0,0.0,RICARDO SEBASTIAN CABANA,34.0,O,0,1.0,16.0,8,3,0.5,0.188,0.125,0.125,0.0,0.675,0.0,0.0,280,6.17,2.59,-2.6999999999999957,0,7,0,0,5,0.72,0.28,63.1,0.0,0.0,0,0,O vs O,8.0,1.15,23,-0.176,0.137,18,0.688,-0.125,-6.0,36.0,,,1,0,1,0,0,W,1,0
2025-09-27,3455846,0,8,1,CORDOBA,CORDOBA,ARGENTINA,ESTADIO CUBIERTO CORAZON DE MARIA,ALEXIS NAHUEL TORRES,28.0,S,1,1.0,27.0,13,7,0.481,0.259,0.074,0.074,0.0,0.684,1.0,1.0,35,4.87,5.54,-2.1000000000000014,0,4,1,1,4,1.94,1.06,60.9,164.0,0.0,NAHUEL ALEXANDER ESPINDOLA,24.0,O,0,1.0,8.0,8,3,1.0,0.375,0.0,0.0,0.0,0.465,4.0,1.0,63,1.42,5.63,-0.20000000000000284,8,0,3,5,0,5.12,2.27,61.0,0.0,0.0,0,0,S vs O,19.0,-3.17,-8,0.219,-0.087,4,-0.116,0.074,4.0,16.0,,,1,0,1,0,0,L,0,1
2025-09-26,3411395,1,10,2,,TOKYO,JAPAN,KORAKUEN HALL,SHU UTSUKI,31.0,O,0,1.0,17.0,16,14,0.941,0.824,0.059,0.059,0.0,0.722,0.0,0.0,122,7.5,2.27,0.10000000000000142,4,0,4,4,1,2.58,2.52,61.1,174.0,170.0,WIRA MIKHAM,28.0,O,0,0.0,20.0,19,12,0.95,0.6,0.05,0.05,0.0,0.659,0.0,0.0,82,3.44,5.81,2.0,3,0,2,4,1,5.88,3.39,61.0,174.0,183.0,0,0,O vs O,-3.0,-3.3,1,0.063,-3.545,2,0.224,0.009,3.0,9.0,0.0,-13.0,1,0,0,0,0,W,1,1
2025-09-26,3449121,0,10,3,UFA,,RUSSIA,,ARTUR SUBKHANKULOV,33.0,S,1,1.0,9.0,9,4,1.0,0.444,0.0,0.0,0.0,0.435,120.0,0.65,154,4.18,2.15,0.20000000000000284,9,0,1,5,0,2.72,0.52,61.1,170.0,0.0,TIGRAN UZLYAN,31.0,O,0,1.0,13.0,12,6,0.923,0.462,0.0,0.0,0.0,0.732,86.0,0.616,161,5.1,2.55,0.0,7,0,1,5,0,3.04,0.89,61.1,0.0,0.0,0,0,S vs O,-4.0,-0.32,2,-0.298,-0.399,-2,-0.017,0.0,2.0,4.0,,,1,1,0,0,1,W,1,0
2025-09-20,3394885,0,8,1,HOUSTON,TEXAS,USA,BAYOU MUSIC CENTER,MALIK LEWIS,32.0,O,0,1.0,9.0,8,5,0.889,0.556,0.0,0.0,0.0,0.284,5.0,0.6,323,6.09,1.48,-1.4500000000000028,1,0,2,4,1,1.04,0.33,60.51,173.0,0.0,OSCAR ALAN PEREZ,25.0,S,1,1.0,15.0,13,7,0.867,0.467,0.0,0.0,0.0,0.5,28.0,0.536,134,5.56,2.7,0.19000000000000483,13,0,1,5,0,3.57,1.15,61.42,170.0,0.0,0,0,O vs S,-6.0,-2.54,-12,-0.216,-1.221,-2,0.089,0.0,7.0,49.0,3.0,,1,0,1,1,-1,L,0,0
2025-09-20,3445277,0,4,0,BUENOS AIRES,DISTRITO FEDERAL,ARGENTINA,ESTADIO F.A.B.,CESAR ALEJANDRO PEREZ,31.0,O,0,1.0,44.0,6,0,0.136,0.0,0.068,0.068,0.0,0.727,0.0,0.0,113,9.95,4.42,2.200000000000003,0,14,0,0,4,0.08,0.0,60.7,0.0,0.0,PABLO MARCOS VILLAFANE,28.0,O,0,1.0,15.0,6,2,0.4,0.133,0.133,0.133,0.0,0.429,0.0,0.0,71,4.76,3.15,-2.299999999999997,2,0,1,2,3,2.63,0.94,61.8,180.0,0.0,0,0,O vs O,29.0,-2.56,-2,0.298,1.268,-2,-0.133,-0.065,3.0,9.0,,,1,0,1,0,0,L,0,0
2025-09-19,3432815,0,8,1,ORLANDO,FLORIDA,USA,CARIBE ROYALE ORLANDO,ALBERTO MERCADO,37.0,S,1,0.0,26.0,17,4,0.654,0.154,0.077,0.077,0.0,0.741,1.0,0.0,62,16.06,1.62,-0.23000000000000398,0,4,1,1,4,0.18,0.15,61.23,175.0,178.0,KAIPO GALLEGOS,19.0,S,1,1.0,10.0,9,7,0.9,0.7,0.0,0.0,0.0,0.698,32.0,0.875,133,2.4,4.17,0.37000000000000455,9,0,4,5,0,3.87,2.86,61.42,173.0,0.0,0,0,S vs S,16.0,-3.69,-9,0.043,-2.555,-3,-0.546,0.077,18.0,324.0,2.0,,1,0,1,0,0,L,0,1
2025-09-14,3396031,1,10,1,NAGOYA,AICHI,JAPAN,IG ARENA,TAIGA IMANAGA,26.0,S,1,1.0,8.0,8,5,1.0,0.625,0.0,0.0,0.0,0.633,7.0,0.286,173,3.21,2.49,-0.6999999999999957,8,0,2,5,0,2.72,1.21,61.1,177.0,180.0,YUDAI MURAKAMI,26.0,S,1,1.0,9.0,6,0,0.667,0.0,0.111,0.111,0.0,0.744,0.0,0.0,134,4.66,1.93,0.22999999999999687,0,0,0,3,1,1.44,0.0,61.23,180.0,173.0,0,0,S vs S,-1.0,1.29,8,-0.111,0.56,5,0.625,-0.111,0.0,0.0,-3.0,7.0,1,0,1,0,0,W,1,0
2025-09-13,3443640,0,6,1,GUERRERO NEGRO,BAJA CALIFORNIA SUR,MEXICO,,FERNANDO SOMERA,29.0,,0,1.0,8.0,7,7,0.875,0.875,0.125,0.125,0.0,0.35,0.0,0.0,71,8.9,0.9,-1.1000000000000014,5,0,5,5,0,1.5,1.5,62.9,0.0,0.0,LEOBARDO QUINTANA SANCHEZ,23.0,,0,1.0,12.0,11,5,0.917,0.417,0.0,0.0,0.0,0.683,0.0,0.0,63,2.95,4.07,3.200000000000003,0,1,3,4,1,4.24,2.41,61.5,0.0,0.0,0,0,Unknown vs Unknown,-4.0,-2.74,5,-0.333,-3.167,2,0.458,0.125,6.0,36.0,,,0,0,1,0,0,L,0,0
2025-09-12,3419400,0,6,0,,,DOMINICAN REPUBLIC,,MIGUEL QUELIZ SANTOS,24.0,,0,1.0,12.0,10,4,0.833,0.333,0.083,0.083,0.0,0.631,0.0,0.0,154,3.14,3.82,0.8599999999999994,0,1,2,3,1,2.3,1.27,61.87,0.0,0.0,DIOMEDEZ RAMIREZ,25.0,,0,1.0,8.0,5,4,0.625,0.5,0.375,0.375,0.0,0.525,0.0,0.0,76,3.08,2.6,0.7199999999999989,0,2,2,3,2,0.83,0.64,60.78,0.0,0.0,0,0,Unknown vs Unknown,4.0,1.47,0,0.106,1.221,0,-0.167,-0.292,-1.0,1.0,,,1,0,0,0,0,W,1,1
2025-09-12,3429946,1,10,2,BERLIN,BERLIN,GERMANY,UBER EATS MUSIC HALL,ANGEL RODRIGUEZ,38.0,O,0,0.0,26.0,23,12,0.885,0.462,0.0,0.0,0.0,0.612,22.0,0.5,140,13.19,1.97,0.9500000000000028,3,0,2,3,2,1.89,1.03,61.1,175.0,183.0,LAZARO ALVAREZ,34.0,,0,0.0,8.0,8,5,1.0,0.625,0.0,0.0,0.0,0.742,261.0,0.847,91,3.32,2.41,0.20000000000000284,8,0,4,5,0,2.51,2.12,61.2,165.0,0.0,0,0,O vs Unknown,18.0,-0.62,-5,-0.13,-0.441,7,-0.163,0.0,4.0,16.0,10.0,,0,0,0,0,0,L,0,0
2025-09-12,3443725,0,8,2,TIJUANA,BAJA CALIFORNIA,MEXICO,,ALBERTO CORTEZ RODRIGUEZ,32.0,,0,1.0,15.0,14,9,0.933,0.6,0.0,0.0,0.0,0.423,0.0,0.0,111,8.18,1.83,-2.5999999999999943,7,0,2,5,0,3.23,1.33,61.2,0.0,0.0,PEDRO BERNAL RODRIGUEZ,27.0,O,0,1.0,19.0,15,7,0.789,0.368,0.053,0.053,0.0,0.695,0.0,0.0,209,7.13,2.67,0.19999999999999574,0,1,3,4,1,1.65,1.11,61.4,170.0,0.0,0,0,Unknown vs O,-4.0,1.58,7,-0.273,-0.831,2,0.232,-0.053,5.0,25.0,,,0,0,0,0,0,W,1,0
2025-09-07,3383506,0,8,1,SHIZUOKA,SHIZUOKA,JAPAN,GRANDSHIP,JIAMING LI,34.0,O,0,0.0,11.0,7,4,0.636,0.364,0.091,0.091,0.0,0.567,0.0,0.0,183,8.4,1.31,1.6499999999999986,2,0,2,3,2,1.41,1.31,58.6,173.0,0.0,RENTARO KIMURA,28.0,S,1,1.0,11.0,10,6,0.909,0.545,0.0,0.0,0.0,0.609,9.0,0.333,112,5.13,2.15,-1.0300000000000011,5,0,3,5,0,2.54,1.95,58.97,174.0,0.0,0,0,O vs S,0.0,-1.13,-3,-0.042,-0.835,-2,-0.182,0.091,6.0,36.0,-1.0,,0,0,1,0,0,L,0,1
